,mask_id,matched_id
1780,8944,19002
1781,8945,19011
1782,8946,19516
1783,8950,19003
1784,8951,19001
1785,8954,19019
1786,8957,19022
1787,8958,19017
1788,8960,19020
1789,8961,19314
1790,8968,19292
1791,8970,19367
1792,8976,19394
1793,8978,19043
1794,8979,19412
1795,8984,19039
1796,8986,19045
1797,8987,19254
1798,8988,19160
1799,8989,19233
1800,9012,19100
1801,9013,19090
1802,9018,19089
1803,9026,19115
1804,9027,19401
1805,9029,19118
1806,9031,19440
1807,9033,19126
1808,9039,19128
1809,9042,19140
1810,9044,19524
1811,9045,19144
1812,9046,19143
1813,9068,18923
1814,9069,19298
1815,9070,19304
1816,9074,18925
1817,9077,19295
1818,9082,18759
1819,9083,19265
1820,9090,19346
1821,9091,19387
1822,9092,19428
1823,9094,19573
1824,9095,19016
1825,9105,19374
1826,9107,19462
1827,9110,19272
1828,9111,19290
1829,9114,18644
1830,9118,18628
1831,9119,19444
1832,9124,19558
1833,9128,19436
1834,9129,19270
1835,9130,18908
1836,9131,18806
1837,9132,19316
1838,9133,19460
1839,9134,18642
1840,9135,18921
1841,9136,18738
1842,9138,18735
1843,9139,19510
1844,9141,18797
1845,9143,18918
1846,9144,18777
1847,9145,18762
1848,9146,18972
1849,9147,18824
1850,9148,19269
1851,9153,19236
1852,9154,19502
1853,9156,19410
1854,9159,19556
1855,9161,18674
1856,9167,18637
1857,9168,19470
1858,9174,18736
1859,9180,19319
1860,9182,18656
1861,9183,19125
1862,9184,19127
1863,9189,19162
1864,9190,18726
1865,9194,18920
1866,9196,18801
1867,9202,19234
1868,9210,19344
1869,9211,19032
1870,9213,19598
1871,9215,19326
1872,9217,19028
1873,9220,19289
1874,9221,18611
1875,9224,18504
1876,9228,19278
1877,9230,18641
1878,9231,18259
1879,9232,18922
1880,9234,19091
1881,9235,18629
1882,9237,18665
1883,9240,19451
1884,9242,19137
1885,9243,18252
1886,9256,19310
1887,9257,18264
1888,9263,18555
1889,9266,19657
1890,9271,19248
1891,9275,19604
1892,9276,18863
1893,9280,18380
1894,9281,19540
1895,9283,19443
1896,9288,19664
1897,9290,19246
1898,9292,19449
1899,9300,19539
1900,9302,19163
1901,9303,18937
1902,9304,19262
1903,9305,19406
1904,9321,18791
1905,9322,19522
1906,9323,19054
1907,9331,19433
1908,9338,19602
1909,9339,18374
1910,9352,18254
1911,9356,19327
1912,9367,19267
1913,9372,18231
1914,9376,18561
1915,9386,19655
1916,9388,18617
1917,9394,18932
1918,9395,19305
1919,9412,20884
1920,9438,19766
1921,9446,20779
1922,9473,19828
1923,9474,19827
1924,9475,19832
1925,9476,19825
1926,9477,19833
1927,9484,19838
1928,9490,19855
1929,9495,20666
1930,9496,20983
1931,9497,19847
1932,9498,20753
1933,9501,20735
1934,9504,19852
1935,9511,19858
1936,9516,19861
1937,9552,19933
1938,9556,20990
1939,9560,20987
1940,9566,19939
1941,9580,19960
1942,9582,19958
1943,9583,20786
1944,9585,20684
1945,9590,19957
1946,9615,19991
1947,9616,19988
1948,9641,20724
1949,9647,20025
1950,9655,20033
1951,9658,20960
1952,9665,20037
1953,9672,20045
1954,9676,20785
1955,9678,20937
1956,9679,20053
1957,9683,20065
1958,9684,20058
1959,9685,20797
1960,9687,20061
1961,9691,20075
1962,9692,20074
1963,9695,20073
1964,9697,20082
1965,9702,20084
1966,9704,20085
1967,9705,20089
1968,9706,20091
1969,9707,20090
1970,9709,19978
1971,9713,20095
1972,9714,20912
1973,9716,20102
1974,9717,20618
1975,9719,20103
1976,9729,20725
1977,9736,20842
1978,9767,20154
1979,9768,20151
1980,9769,20157
1981,9771,20155
1982,9776,20798
1983,9777,20162
1984,9779,20161
1985,9780,20163
1986,9781,20748
1987,9787,20168
1988,9793,20173
1989,9798,20184
1990,9801,20183
1991,9804,20178
1992,9808,20717
1993,9811,20186
1994,9812,20188
1995,9813,20742
1996,9814,20194
1997,9815,20189
1998,9816,20196
1999,9817,20834
2000,9822,20211
2001,9824,20206
2002,9835,20977
2003,9836,20214
2004,9837,20221
2005,9838,20216
2006,9841,20222
2007,9848,20897
2008,9850,20228
2009,9855,20707
2010,9880,20261
2011,9881,20264
2012,9891,20776
2013,9892,20272
2014,9893,20274
2015,9894,20273
2016,9895,20276
2017,9896,20275
2018,9898,20279
2019,9899,20277
2020,9903,20285
2021,9904,20284
2022,9905,20928
2023,9906,20289
2024,9907,20292
2025,9910,20291
2026,9915,20305
2027,9916,20300
2028,9926,20309
2029,9930,20316
2030,9932,20312
2031,9943,20860
2032,9944,20335
2033,9946,20337
2034,9951,20341
2035,9953,20713
2036,9960,20688
2037,9985,20383
2038,9986,20381
2039,9995,20390
2040,10009,20402
2041,10010,20403
2042,10011,20404
2043,10015,20715
2044,10016,20769
2045,10019,20415
2046,10020,20423
2047,10022,20420
2048,10023,20414
2049,10024,20416
2050,10025,20418
2051,10026,20422
2052,10033,20426
2053,10035,20430
2054,10041,20445
2055,10043,20443
2056,10044,20447
2057,10049,20441
2058,10051,20449
2059,10052,20803
2060,10053,20556
2061,10054,20660
2062,10077,20499
2063,10083,20504
2064,10091,20512
2065,10092,20513
2066,10096,20526
2067,10098,20525
2068,10104,20521
2069,10107,20540
2070,10109,20533
2071,10110,20538
2072,10111,20535
2073,10133,20322
2074,10134,20919
2075,10135,20693
2076,10137,20598
2077,10139,20657
2078,10142,20714
2079,10147,20689
2080,10148,20729
2081,10155,20606
2082,10156,20765
2083,10157,19826
2084,10159,20701
2085,10160,20412
2086,10170,20743
2087,10172,20957
2088,10175,20630
2089,10176,20306
2090,10179,20668
2091,10183,20697
2092,10184,20059
2093,10189,20862
2094,10193,20789
2095,10194,20590
2096,10195,20650
2097,10196,20690
2098,10197,20094
2099,10198,20939
2100,10199,20681
2101,10200,20651
2102,10201,20907
2103,10203,20756
2104,10204,21003
2105,10208,20310
2106,10209,20205
2107,10210,20827
2108,10212,20718
2109,10215,20687
2110,10218,20720
2111,10219,20821
2112,10221,20793
2113,10224,20682
2114,10226,20107
2115,10232,20079
2116,10233,20782
2117,10239,20676
2118,10245,20070
2119,10247,20655
2120,10248,20522
2121,10249,20643
2122,10254,20558
2123,10255,20854
2124,10259,20320
2125,10261,20661
2126,10267,20658
2127,10275,20822
2128,10276,20431
2129,10278,20741
2130,10280,20087
2131,10282,20933
2132,10285,20080
2133,10286,20694
2134,10288,20761
2135,10289,20675
2136,10293,20282
2137,10295,20071
2138,10296,19771
2139,10300,20060
2140,10302,20096
2141,10305,20709
2142,10307,20530
2143,10308,19765
2144,10321,19837
2145,10322,19774
2146,10328,19996
2147,10331,20054
2148,10336,20433
2149,10340,20290
2150,10345,20870
2151,10346,20766
2152,10353,20913
2153,10355,20749
2154,10357,20654
2155,10364,20813
2156,10365,19997
2157,10367,20559
2158,10369,20838
2159,10370,20508
2160,10386,20808
2161,10387,20198
2162,10388,20667
2163,10396,20805
2164,10403,20973
2165,10404,19848
2166,10417,19764
2167,10421,20614
2168,10432,20507
2169,10437,19751
2170,10441,19999
2171,10451,20595
2172,10453,20051
2173,10459,20778
2174,10460,20671
2175,10477,22091
2176,10511,21113
2177,10518,21099
2178,10540,21151
2179,10541,21152
2180,10542,21154
2181,10555,22157
2182,10560,21942
2183,10561,22031
2184,10562,21892
2185,10563,21928
2186,10566,21967
2187,10576,21175
2188,10581,21180
2189,10617,21245
2190,10621,21950
2191,10631,21259
2192,10645,21279
2193,10647,21273
2194,10648,21994
2195,10650,22109
2196,10655,21272
2197,10680,21307
2198,10696,21318
2199,10706,21334
2200,10723,21347
2201,10730,22148
2202,10737,21352
2203,10741,21368
2204,10749,21371
2205,10750,21370
2206,10752,21375
2207,10756,22074
2208,10757,21389
2209,10758,21381
2210,10759,21390
2211,10760,21395
2212,10762,21388
2213,10767,21397
2214,10768,21398
2215,10769,21396
2216,10770,21405
2217,10771,21400
2218,10772,21404
2219,10774,22098
2220,10778,21408
2221,10779,21409
2222,10781,21411
2223,10782,21882
2224,10784,21412
2225,10794,21944
2226,10801,21433
2227,10832,21463
2228,10833,21460
2229,10836,22200
2230,10842,21472
2231,10844,21466
2232,10845,21471
2233,10846,21872
2234,10852,21475
2235,10858,21980
2236,10862,21488
2237,10863,21486
2238,10865,21492
2239,10866,21496
2240,10869,21491
2241,10873,21495
2242,10875,21502
2243,10876,21501
2244,10877,21499
2245,10878,21393
2246,10880,21500
2247,10881,21510
2248,10882,21511
2249,10887,21516
2250,10889,21518
2251,10900,21527
2252,10901,21530
2253,10902,21531
2254,10904,21533
2255,10907,21935
2256,10910,21932
2257,10913,21540
2258,10915,21542
2259,10920,21548
2260,10946,21578
2261,10957,21587
2262,10958,22000
2263,10959,21993
2264,10960,21592
2265,10961,21589
2266,10963,21588
2267,10964,21864
2268,10968,21600
2269,10969,22019
2270,10970,21599
2271,10971,21598
2272,10972,21606
2273,10980,21493
2274,10981,21610
2275,10991,21631
2276,10994,21636
2277,10995,21627
2278,10996,21635
2279,10997,21633
2280,11000,21645
2281,11008,21878
2282,11009,21649
2283,11011,21651
2284,11018,22155
2285,11025,21881
2286,11050,21707
2287,11060,21712
2288,11074,21718
2289,11075,21716
2290,11076,22165
2291,11080,21721
2292,11081,22138
2293,11084,21729
2294,11085,21728
2295,11087,21734
2296,11088,21731
2297,11090,21732
2298,11091,21618
2299,11093,21733
2300,11098,21910
2301,11100,21744
2302,11106,21753
2303,11108,21752
2304,11109,22015
2305,11114,21751
2306,11116,21756
2307,11117,21898
2308,11118,21835
2309,11119,21880
2310,11142,21793
2311,11143,21795
2312,11148,21792
2313,11157,21802
2314,11163,21807
2315,11169,21808
2316,11172,21811
2317,11174,21814
2318,11175,21813
2319,11176,21821
2320,11198,21940
2321,11199,21276
2322,11200,21924
2323,11204,21637
2324,11207,21957
2325,11212,21927
2326,11213,21173
2327,11220,21894
2328,11221,21852
2329,11224,21867
2330,11225,21739
2331,11235,21936
2332,11237,22211
2333,11241,21912
2334,11244,21960
2335,11248,22010
2336,11249,21372
2337,11254,22040
2338,11258,22206
2339,11259,21863
2340,11260,21622
2341,11261,21933
2342,11262,22034
2343,11263,21952
2344,11264,21384
2345,11265,21911
2346,11266,22202
2347,11268,22038
2348,11271,21529
2349,11273,21623
2350,11274,21943
2351,11275,21494
2352,11276,21684
2353,11277,21976
2354,11280,21926
2355,11283,21866
2356,11284,22090
2357,11286,21975
2358,11291,22078
2359,11297,22156
2360,11298,21349
2361,11304,21468
2362,11310,21386
2363,11312,21930
2364,11313,21805
2365,11314,21804
2366,11319,21837
2367,11326,21923
2368,11332,21861
2369,11340,21840
2370,11341,21743
2371,11343,22094
2372,11345,21399
2373,11347,22153
2374,11350,22132
2375,11351,21351
2376,11354,21921
2377,11360,21382
2378,11361,21102
2379,11362,21639
2380,11364,21798
2381,11365,21369
2382,11367,21966
2383,11372,21810
2384,11373,21091
2385,11393,21302
2386,11401,21856
2387,11405,21605
2388,11410,21174
2389,11411,22101
2390,11413,21973
2391,11418,21907
2392,11420,21365
2393,11422,21922
2394,11430,21999
2395,11432,21834
2396,11433,21991
2397,11442,21414
2398,11451,21522
2399,11452,22219
2400,11453,22235
2401,11461,22214
2402,11482,21095
2403,11486,21920
2404,11502,21077
2405,11506,21312
2406,11516,22081
2407,11518,21367
2408,11524,22071
2409,11525,21958
2410,11527,21413
2411,11928,23046
2412,12657,23222
2413,12663,23236
2414,12743,24310
2415,12747,23343
2416,12833,25177
2417,12886,23495
2418,12897,23507
2419,12933,25227
2420,12983,25258
2421,13003,23626
2422,13033,24174
2423,13046,23660
2424,13138,23760
2425,13157,23788
2426,13162,24753
2427,13233,25289
2428,13252,23896
2429,13301,24206
2430,13308,24474
2431,13328,23984
2432,13370,24050
2433,13376,25118
2434,13459,24626
2435,13460,24296
2436,13477,25076
2437,13481,24146
2438,13486,24652
2439,13487,24194
2440,13489,23988
2441,13494,24742
2442,13496,24204
2443,13499,24348
2444,13503,24472
2445,13505,24343
2446,13508,23889
2447,13511,24190
2448,13516,24469
2449,13518,24399
2450,13523,24335
2451,13524,24268
2452,13530,24711
2453,13533,24521
2454,13534,24415
2455,13535,24223
2456,13539,24225
2457,13540,25350
2458,13549,24432
2459,13556,24510
2460,13558,24191
2461,13565,25164
2462,13566,24849
2463,13569,24162
2464,13594,24351
2465,13595,24801
2466,13598,24438
2467,13600,24999
2468,13607,24212
2469,13623,24541
2470,13624,24319
2471,13630,24273
2472,13638,24163
2473,13640,24234
2474,13671,24286
2475,13730,24821
2476,13800,23807
2477,13867,25190
2478,13870,24692
2479,13900,23863
2480,13901,24189
2481,13905,24596
2482,13915,24947
2483,13933,25284
2484,13936,25012
2485,13939,24627
2486,13948,23895
2487,13951,24946
2488,13957,24534
2489,13958,24597
2490,13970,24608
2491,13973,24795
2492,13981,24598
2493,13983,24252
2494,13987,24607
2495,13988,24630
2496,14011,25036
2497,14017,24677
2498,14020,24325
2499,14046,23393
2500,14054,24082
2501,14096,24550
2502,14105,24364
2503,14135,24836
2504,14154,24727
2505,14159,24716
2506,14196,24208
2507,14225,24852
2508,14277,24709
2509,14283,24261
2510,14286,25365
2511,14306,25254
2512,14323,24855
2513,14339,24917
2514,14423,23647
2515,14459,23214
2516,14714,25472
2517,14719,27151
2518,14720,25484
2519,14800,26299
2520,14804,26981
2521,14890,27383
2522,14943,27032
2523,14954,26512
2524,14976,27131
2525,14990,25710
2526,15040,26624
2527,15060,26796
2528,15090,26353
2529,15103,25811
2530,15195,27292
2531,15202,25889
2532,15214,27021
2533,15219,26945
2534,15290,25970
2535,15309,25984
2536,15358,26764
2537,15365,26658
2538,15385,26726
2539,15433,27076
2540,15505,26204
2541,15512,26232
2542,15516,26514
2543,15517,26235
2544,15531,26459
2545,15534,26360
2546,15535,26696
2547,15538,26680
2548,15542,26482
2549,15543,26644
2550,15544,26374
2551,15546,26011
2552,15551,26412
2553,15553,26505
2554,15555,26432
2555,15556,26383
2556,15560,26193
2557,15562,26468
2558,15565,26908
2559,15568,26213
2560,15570,26244
2561,15573,26563
2562,15575,26255
2563,15580,26611
2564,15581,27060
2565,15587,26649
2566,15590,26228
2567,15591,26755
2568,15592,26478
2569,15596,26359
2570,15597,26033
2571,15606,26920
2572,15613,27057
2573,15615,27329
2574,15622,26464
2575,15623,26774
2576,15626,26187
2577,15645,26219
2578,15651,26306
2579,15652,26931
2580,15655,27181
2581,15657,26962
2582,15664,26237
2583,15680,26840
2584,15681,27212
2585,15687,26452
2586,15695,26488
2587,15710,26630
2588,15714,25566
2589,15725,26694
2590,15733,26009
2591,15787,26418
2592,15820,26321
2593,15892,26211
2594,15924,27416
2595,15957,26679
2596,15958,26290
2597,15961,26154
2598,15962,26683
2599,15972,25492
2600,15973,26811
2601,15976,26276
2602,15990,26661
2603,15992,26793
2604,15993,26183
2605,15996,26876
2606,16005,25982
2607,16008,27250
2608,16014,26425
2609,16015,26272
2610,16016,27063
2611,16027,26857
2612,16030,26189
2613,16031,26186
2614,16037,26717
2615,16038,26856
2616,16040,26454
2617,16045,26754
2618,16055,26706
2619,16068,27030
2620,16074,25808
2621,16077,26280
2622,16103,27054
2623,16111,26118
2624,16139,27097
2625,16144,26369
2626,16192,26825
2627,16197,26867
2628,16211,25554
2629,16216,26201
2630,16253,26628
2631,16334,26669
2632,16340,26540
2633,16363,27196
2634,16380,27075
2635,16396,26954
2636,16480,26843
2637,16509,27279
2638,16516,25465
2639,16538,26832
2640,16708,26366
2641,16771,27537
2642,16777,27543
2643,16857,29373
2644,16947,29137
2645,17000,27784
2646,17011,27789
2647,17033,29381
2648,17047,28739
2649,17097,28502
2650,17117,29079
2651,17147,28454
2652,17160,27924
2653,17252,28975
2654,17259,28026
2655,17271,28045
2656,17276,29031
2657,17337,28128
2658,17347,28143
2659,17366,28178
2660,17415,28550
2661,17442,28946
2662,17490,28917
2663,17573,28777
2664,17574,28396
2665,17588,28490
2666,17592,28982
2667,17595,28625
2668,17601,28505
2669,17603,28986
2670,17608,29089
2671,17610,28549
2672,17612,28524
2673,17613,28545
2674,17617,28439
2675,17619,28451
2676,17622,28792
2677,17625,28599
2678,17632,28430
2679,17637,28504
2680,17638,28776
2681,17647,29243
2682,17648,29139
2683,17649,28742
2684,17653,28589
2685,17654,29324
2686,17663,28596
2687,17670,28560
2688,17672,28501
2689,17680,28760
2690,17683,29354
2691,17708,28631
2692,17712,28405
2693,17721,28483
2694,17738,28553
2695,17752,28622
2696,17754,28647
2697,17767,28616
2698,17782,28453
2699,17785,28497
2700,17914,28484
2701,17981,29054
2702,17984,28869
2703,18014,28123
2704,18029,28928
2705,18033,28710
2706,18047,28064
2707,18049,27961
2708,18050,28535
2709,18053,28881
2710,18065,27850
2711,18071,28841
2712,18072,28830
2713,18084,28645
2714,18095,28959
2715,18102,28780
2716,18125,29180
2717,18160,28987
2718,18168,28337
2719,18210,27511
2720,18226,29130
2721,18249,28850
2722,18254,28636
2723,18268,28719
2724,18273,28939
2725,18310,27900
2726,18339,29097
2727,18391,29114
2728,18437,28907
2729,18573,27535
2730,18595,29199
2731,18765,28733
2732,18828,29547
2733,18833,31457
2734,18834,29553
2735,18914,29646
2736,19004,29739
2737,19057,29781
2738,19068,31547
2739,19090,30876
2740,19104,31092
2741,19174,31124
2742,19204,30991
2743,19217,31561
2744,19316,30105
2745,19328,31401
2746,19333,30131
2747,19389,30206
2748,19394,30222
2749,19404,30228
2750,19423,30252
2751,19472,30982
2752,19479,31025
2753,19547,31571
2754,19619,31418
2755,19630,30616
2756,19631,30628
2757,19645,30580
2758,19649,30562
2759,19652,30533
2760,19656,30632
2761,19657,31050
2762,19658,30545
2763,19660,31232
2764,19665,31272
2765,19667,30656
2766,19669,30618
2767,19670,30776
2768,19674,30851
2769,19676,30512
2770,19679,30631
2771,19682,30654
2772,19684,30832
2773,19687,30686
2774,19689,30603
2775,19694,30883
2776,19695,30600
2777,19701,30849
2778,19704,30584
2779,19705,30875
2780,19706,30620
2781,19710,31105
2782,19711,31099
2783,19727,30513
2784,19729,30615
2785,19736,30529
2786,19737,31026
2787,19740,31176
2788,19759,30505
2789,19765,29825
2790,19766,31021
2791,19769,30659
2792,19771,30946
2793,19773,31544
2794,19778,30596
2795,19794,31040
2796,19795,30578
2797,19809,30608
2798,19824,30538
2799,19839,30648
2800,19842,30862
2801,19847,30288
2802,19901,30693
2803,19934,31527
2804,19971,30605
2805,20006,30898
2806,20038,30932
2807,20041,31011
2808,20071,30844
2809,20072,30943
2810,20075,30985
2811,20076,30941
2812,20079,30723
2813,20086,31079
2814,20087,30961
2815,20090,30965
2816,20104,31247
2817,20106,31052
2818,20107,31033
2819,20110,31295
2820,20122,30950
2821,20128,30977
2822,20129,30668
2823,20130,31162
2824,20141,31230
2825,20144,30939
2826,20145,30555
2827,20152,31350
2828,20154,31117
2829,20159,31260
2830,20182,31250
2831,20188,31520
2832,20191,31169
2833,20217,30944
2834,20225,30442
2835,20253,31462
2836,20267,29512
2837,20311,29817
2838,20325,31139
2839,20330,31125
2840,20367,31153
2841,20396,31409
2842,20448,31185
2843,20454,30617
2844,20477,31223
2845,20494,31319
2846,20510,31578
2847,20594,30058
2848,20623,30475
2849,20630,31303
2850,20822,30702
2851,20885,31757
2852,20890,31765
2853,20891,31768
2854,20971,32964
2855,21061,31988
2856,21114,32033
2857,21125,33398
2858,21147,33708
2859,21161,33648
2860,21211,33081
2861,21231,33591
2862,21261,32903
2863,21274,32195
2864,21366,32296
2865,21373,32306
2866,21385,33221
2867,21390,33557
2868,21446,32393
2869,21451,32399
2870,21461,32412
2871,21480,32432
2872,21529,33190
2873,21536,33811
2874,21556,32529
2875,21598,32600
2876,21604,33215
2877,21676,33313
2878,21683,33048
2879,21687,32847
2880,21688,32755
2881,21702,33383
2882,21705,32961
2883,21706,33852
2884,21709,32849
2885,21713,32790
2886,21714,33433
2887,21715,32872
2888,21717,33248
2889,21722,32866
2890,21724,32697
2891,21726,32934
2892,21727,32826
2893,21733,33760
2894,21736,33142
2895,21739,33429
2896,21744,32889
2897,21746,32739
2898,21751,31997
2899,21752,33034
2900,21756,32745
2901,21758,32781
2902,21761,32914
2903,21762,33262
2904,21763,32944
2905,21768,33255
2906,21777,33459
2907,21784,32959
2908,21786,31847
2909,21793,32910
2910,21794,33239
2911,21797,32700
2912,21816,32817
2913,21822,32868
2914,21823,33349
2915,21826,32733
2916,21828,33152
2917,21835,32743
2918,21851,32874
2919,21852,32812
2920,21858,32749
2921,21866,32778
2922,21881,32766
2923,21885,32818
2924,21896,33041
2925,21899,32108
2926,21904,32460
2927,21991,33247
2928,22028,32754
2929,22063,32752
2930,22095,33386
2931,22098,32782
2932,22128,33350
2933,22129,33199
2934,22132,33559
2935,22133,33127
2936,22143,31784
2937,22144,33289
2938,22147,32773
2939,22161,32339
2940,22163,33403
2941,22164,33435
2942,22167,33530
2943,22185,33256
2944,22186,32881
2945,22187,33129
